recno,Name,Survey,zHD,e_zHD,zCMB,zHel,mBcorr,e_mBcorr,c,e_c,x1,e_x1,mB,e_mB,B14,SDSSII-SN,K17,PS1MD,B19,F18,C22,SimbadName,_RA,_DE
1294,"1306141","DES",0.33237,0.00122,0.3324,0.33286,21.724,0.157,-0.076,0.028,-0.133,0.217,21.578,0.035,0,0,0,0,2,0,1,"DES14C2kct",54.89777,-28.91076
1393,"1333438","DES",0.39944,0.00127,0.39946,0.4,22.459,0.287,0.096,0.052,0.539,0.481,22.615,0.063,0,0,0,0,2,0,1,"DES15C3lvt",52.35248,-28.9967
1666,"1325358","DES",0.77929,0.00522,0.77931,0.78,23.787,0.31,0.005,0.075,0.166,0.689,23.68,0.045,0,0,0,0,2,0,1,"DES14C3uje",52.2841,-28.95156
1641,"1329166","DES",0.73161,0.00153,0.73163,0.7323,23.927,0.195,-0.051,0.054,0.123,0.356,23.751,0.042,0,0,0,0,2,0,1,"DES15C3kuw",52.30352,-28.91163
844,"1299775","DES",0.16004,0.00109,0.16009,0.16051,19.79,0.269,0.181,0.038,-0.415,0.197,20.348,0.048,0,0,0,0,2,0,1,"DES14C2fkd",53.43889,-29.67674
1487,"1292145","DES",0.49244,0.00134,0.49246,0.493,23.025,0.334,0.112,0.061,0.579,0.666,23.284,0.072,0,0,0,0,2,0,1,"DES15C2dym",53.63053,-29.64895
1230,"1319821","DES",0.30878,0.0012,0.30881,0.30929,21.742,0.15,-0.098,0.032,-0.496,0.223,21.582,0.038,0,0,0,0,2,0,1,"DES14C2rsj",53.35785,-29.47189
887,"1303496","DES",0.17975,0.0011,0.17979,0.18021,20.343,0.207,0.051,0.033,-0.409,0.344,20.544,0.044,0,0,0,0,2,0,1,"DES14C2ikn",53.84821,-29.59179
1536,"1339450","DES",0.55046,0.00139,0.55048,0.55105,23.157,0.375,0.079,0.067,-0.978,1.103,23.391,0.082,0,0,0,0,2,0,1,"DES15C2nfs",53.62102,-29.16904
1054,"470008","PS1MD",0.2395,0.01005,0.23954,0.24,20.653,0.207,-0.036,0.038,0.824,0.365,20.437,0.048,0,0,0,3,0,0,1,"[JSR2018] psc470008",53.08275,-29.01379
939,"1302058","DES",0.19782,0.00112,0.19786,0.1983,20.239,0.187,-0.012,0.028,0.372,0.128,20.213,0.033,0,0,0,0,2,0,1,"DES14C2gwx",53.39639,-29.19062
1401,"1308314","DES",0.40646,0.00514,0.40648,0.407,22.438,0.167,-0.057,0.029,-0.023,0.274,22.319,0.034,0,0,0,0,2,0,1,"DES14C2kdr",53.41561,-28.94075
1307,"580276","PS1MD",0.33848,0.0015,0.33851,0.339,21.86,0.199,-0.092,0.04,0.117,0.516,21.609,0.047,0,0,0,3,0,0,1,"[JSR2018] psc580276",53.52138,-28.8077
1530,"1324542","DES",0.54152,0.00138,0.54154,0.5421,23.277,0.241,-0.073,0.043,0.396,0.616,23.056,0.045,0,0,0,0,2,0,1,"DES14C2vnf",53.8952,-29.04799
1297,"1346956","DES",0.3335,0.00122,0.33353,0.334,21.784,0.174,-0.073,0.034,0.984,0.375,21.486,0.044,0,0,0,0,2,0,1,"DES15C2oxn",54.3435,-28.82643
1308,"1343337","DES",0.33897,0.00122,0.339,0.33947,21.803,0.355,0.152,0.041,0.772,0.667,22.233,0.053,0,0,0,0,2,0,1,"DES15C2odp",54.55917,-28.70987
1302,"470015","PS1MD",0.33749,0.0015,0.33752,0.338,21.915,0.277,0.06,0.088,0.666,0.769,21.937,0.118,0,0,0,3,0,0,1,"[JSR2018] psc470015",54.14855,-28.62511
1327,"440185","PS1MD",0.34949,0.01006,0.34952,0.35,21.9,0.204,-0.07,0.037,0.197,0.448,21.701,0.067,0,0,0,2,0,0,1,"PS1-12bnf",54.34953,-28.44001
1114,"1330426","DES",0.25952,0.00511,0.25954,0.26,21.189,0.168,-0.104,0.026,1.276,0.119,20.784,0.03,0,0,0,0,2,0,1,"DES15C2kyh",53.97044,-28.69237
1618,"1262214","DES",0.68936,0.00519,0.68937,0.69,23.791,0.271,-0.14,0.072,0.237,0.281,23.472,0.032,0,0,0,0,2,0,1,"DES13C3abht",53.50269,-28.6602
1381,"580275","PS1MD",0.38248,0.00153,0.3825,0.383,22.12,0.264,-0.084,0.039,-0.492,0.932,21.956,0.047,0,0,0,3,0,0,1,"[JSR2018] psc580275",54.13913,-28.61392
897,"1339392","DES",0.18145,0.0011,0.18148,0.18191,20.142,0.234,-0.055,0.056,-0.48,0.605,20.078,0.098,0,0,0,0,2,0,1,"DES15C2njv",54.12446,-28.56985
1378,"1299785","DES",0.38129,0.00126,0.38131,0.38182,22.202,0.202,0.046,0.041,0.038,0.41,22.299,0.056,0,0,0,0,2,0,1,"DES14C2fkf",53.91151,-28.3193
805,"90275","PS1MD",0.13955,0.00138,0.13959,0.14,19.768,0.143,-0.038,0.032,-1.108,0.173,19.834,0.041,0,0,0,3,0,0,0,"[JSR2018] psc090275",54.07209,-28.05151
885,"1347120","DES",0.17952,0.0051,0.17955,0.18,20.298,0.279,0.052,0.03,-0.439,0.134,20.605,0.039,0,0,0,0,0,0,1,"DES15C3orz",52.88987,-28.91197
1223,"440005","PS1MD",0.30548,0.00148,0.30551,0.306,21.751,0.225,0.13,0.04,0.195,0.443,22.014,0.053,0,0,0,3,0,0,1,"[JSR2018] psc440005",52.98925,-28.88356
817,"440008","PS1MD",0.14652,0.00138,0.14656,0.147,19.905,0.186,0.0,0.026,-0.308,0.193,20.008,0.033,0,0,0,3,0,0,1,"[JSR2018] psc440008",52.67347,-28.86321
1664,"1329196","DES",0.76932,0.00521,0.76933,0.77001,23.964,0.16,-0.073,0.046,0.493,0.283,23.711,0.033,0,0,0,0,2,0,1,"DES15C3kue",53.07578,-28.90647
1488,"1343208","DES",0.49499,0.00134,0.49501,0.49558,22.829,0.163,-0.01,0.03,-0.102,0.366,22.786,0.035,0,0,0,0,2,0,1,"DES15C3nym",52.84648,-28.54423
1480,"310146","PS1MD",0.47941,0.01008,0.47943,0.48,22.617,0.202,-0.121,0.04,0.737,0.451,22.254,0.049,0,0,0,3,0,0,1,"[JSR2018] psc310146",52.48657,-28.74193
1653,"1285160","DES",0.7493,0.00521,0.74932,0.75,23.924,0.161,-0.171,0.048,-0.316,0.276,23.614,0.036,0,0,0,0,2,0,1,"DES15C3tz",52.39891,-28.64758
1313,"1346387","DES",0.34446,0.00512,0.34448,0.345,22.055,0.15,-0.032,0.028,-2.127,0.334,22.28,0.034,0,0,0,0,2,0,1,"DES15C3omh",52.69501,-28.64933
1316,"470110","PS1MD",0.34545,0.0015,0.34547,0.346,21.95,0.229,-0.026,0.049,0.481,0.864,21.791,0.063,0,0,0,3,0,0,1,"[JSR2018] psc470110",52.07057,-28.62332
1625,"1335718","DES",0.69932,0.0052,0.69933,0.7,23.858,0.154,-0.146,0.04,0.625,0.264,23.489,0.033,0,0,0,0,2,0,1,"DES15C3mga",52.30944,-28.38537
1219,"1335717","DES",0.30476,0.0012,0.30478,0.30528,21.788,0.241,0.04,0.027,-0.074,0.122,21.978,0.03,0,0,0,0,2,0,1,"DES15C3mgv",52.8599,-28.3531
990,"100206","PS1MD",0.2165,0.00142,0.21653,0.217,20.572,0.139,-0.075,0.03,0.251,0.282,20.345,0.035,0,0,0,3,0,0,1,"[JSR2018] psc100206",52.51817,-28.25669
1617,"1262715","DES",0.68935,0.00519,0.68937,0.69,23.601,0.154,-0.076,0.042,1.024,0.325,23.292,0.032,0,0,0,0,2,0,1,"DES13C3abhe",53.36996,-28.44271
1028,"6","PS1MD",0.23041,0.00143,0.23044,0.2309,21.053,0.259,0.129,0.037,-0.009,0.439,21.4,0.045,0,0,0,3,0,0,0,"[JSR2018] psc000006",53.36645,-28.37152
1182,"350180","PS1MD",0.28949,0.01006,0.28952,0.29,21.724,0.255,-0.033,0.036,0.453,0.734,21.609,0.043,0,0,0,3,0,0,1,"[JSR2018] psc350180",53.46273,-28.13763
1329,"1248677","DES",0.35015,0.00123,0.35017,0.35067,21.934,0.145,-0.119,0.022,0.9,0.107,21.539,0.028,0,0,0,1,2,0,1,"DES13C3dgs",53.64622,-28.127
946,"110460","PS1MD",0.19953,0.00141,0.19956,0.2,20.598,0.253,0.019,0.037,-0.123,0.26,20.74,0.042,0,0,0,3,0,0,1,"[JSR2018] psc110460",53.84476,-27.84028
1449,"1295256","DES",0.44245,0.00514,0.44246,0.443,22.599,0.171,-0.103,0.028,-0.149,0.349,22.379,0.036,0,0,0,0,2,0,1,"DES14C1bdv",53.71942,-27.83277
1512,"450175","PS1MD",0.51941,0.00161,0.51943,0.52,22.991,0.314,-0.155,0.087,-0.842,0.768,22.689,0.061,0,0,0,3,0,0,1,"[JSR2018] psc450175",53.2865,-28.0845
1296,"1309492","DES",0.3335,0.00122,0.33353,0.33403,21.75,0.139,-0.089,0.022,0.17,0.09,21.53,0.027,0,0,0,0,2,0,1,"DES14C3mpt",53.30085,-28.02487
1342,"1307830","DES",0.35946,0.00513,0.35949,0.36,22.168,0.152,-0.099,0.03,-1.76,0.2,22.184,0.033,0,0,0,0,2,0,1,"DES15C3edd",53.29446,-27.95777
1687,"Inanna","HST",1.30611,0.00199,1.30612,1.30701,25.767,0.444,0.095,0.054,-1.611,1.437,26.27,0.191,0,0,0,0,0,0,1,"SN 2003aj",53.18471,-27.91844
1279,"1316465","DES",0.32907,0.00122,0.3291,0.32961,21.804,0.163,-0.027,0.023,0.432,0.104,21.708,0.028,0,0,0,0,2,0,1,"DES14C3rap",52.79748,-27.95931
1692,"Mcguire","HST",1.35608,0.00203,1.3561,1.35701,25.556,0.237,-0.071,0.03,-0.703,0.711,25.495,0.068,0,0,0,1,0,0,1,"[RSC2007] HST04Mcg",53.04175,-27.83055
1689,"washington","CANDELS",1.3291,0.02009,1.32911,1.33001,25.622,0.237,-0.096,0.044,0.966,0.775,25.33,0.079,0,0,0,1,0,0,1,"[RRS2014] GSD11Was",53.0869,-27.82819
1685,"Aphrodite","HST",1.29911,0.00535,1.29912,1.30001,25.611,0.274,-0.057,0.05,0.623,0.348,25.439,0.041,1,0,0,1,0,0,1,"SN 2002fw",53.1563,-27.77956
1696,"Primo","CANDELS",1.54901,0.00213,1.54903,1.55001,26.04,0.232,-0.202,0.077,-0.512,0.411,25.748,0.087,0,0,0,1,0,0,1,"[RRD2012] SN",53.15837,-27.77752
1686,"Thoth","HST",1.3041,0.00199,1.30412,1.30501,25.468,0.315,-0.082,0.08,-0.373,0.509,25.329,0.086,0,0,0,1,0,0,1,"SN 2002hp",53.10326,-27.77169
1676,"Ombo","HST",0.97423,0.00172,0.97424,0.975,24.858,0.2,-0.059,0.043,1.713,0.293,24.583,0.032,1,0,0,0,0,0,1,"[RSC2007] HST04Omb",53.10558,-27.75084
818,"1316385","DES",0.14737,0.00108,0.14741,0.14784,19.762,0.196,-0.011,0.032,1.292,0.253,19.599,0.046,0,0,0,0,2,0,1,"DES14C1qty",53.52598,-27.63212
1131,"110478","PS1MD",0.2646,0.00145,0.26462,0.2651,21.262,0.196,-0.043,0.033,0.926,0.321,21.06,0.041,0,0,0,3,0,0,1,"[JSR2018] psc110478",53.5803,-27.5689
1608,"1334707","DES",0.64962,0.00146,0.64964,0.6503,23.528,0.147,-0.175,0.04,0.494,0.252,23.158,0.034,0,0,0,0,2,0,1,"DES15C3lyd",51.77636,-28.62785
1499,"1343759","DES",0.50615,0.00135,0.50617,0.50677,22.851,0.149,-0.097,0.025,0.43,0.347,22.576,0.028,0,0,0,0,2,0,1,"DES15C3odz",51.97898,-28.56443
1014,"1304442","DES",0.22449,0.0051,0.22451,0.225,20.876,0.195,-0.103,0.036,0.204,0.292,20.626,0.053,0,0,0,0,2,0,1,"DES14C3hud",52.16306,-28.10829
1518,"1322979","DES",0.52937,0.00516,0.52939,0.53,23.038,0.138,-0.094,0.024,0.063,0.224,22.812,0.026,0,0,0,0,2,0,1,"DES14C3tvk",52.06934,-28.06367
1600,"1334879","DES",0.63934,0.00518,0.63936,0.64,23.537,0.17,0.096,0.041,-0.029,0.263,23.67,0.039,0,0,0,0,2,0,1,"DES15C3lzl",52.40885,-28.21637
1206,"120444","PS1MD",0.29945,0.00147,0.29947,0.3,21.768,0.194,-0.186,0.119,0.277,0.838,21.315,0.183,0,0,0,3,0,0,1,"[JSR2018] psc120444",51.682,-27.93624
1156,"1297465","DES",0.27782,0.00118,0.27784,0.27836,21.666,0.176,0.032,0.027,1.148,0.133,21.592,0.032,0,0,0,0,2,0,1,"DES14C3cwp",51.79531,-27.8221
1415,"1289600","DES",0.4196,0.00129,0.41962,0.42019,22.613,0.223,0.04,0.028,1.265,0.262,22.629,0.032,0,0,0,0,2,0,1,"DES15C3axd",52.04766,-27.86285
1305,"1300912","DES",0.33778,0.00122,0.3378,0.33834,21.901,0.232,0.045,0.026,-0.468,0.144,22.149,0.033,0,0,0,0,2,0,1,"DES14C3foo",52.03789,-27.53291
1150,"100213","PS1MD",0.27509,0.00146,0.27511,0.2756,21.524,0.238,0.015,0.042,0.84,0.425,21.506,0.058,0,0,0,3,0,0,1,"[JSR2018] psc100213",53.06715,-27.19431
1669,"1309749","DES",0.78928,0.00522,0.78929,0.79,23.947,0.163,-0.132,0.046,0.63,0.329,23.598,0.033,0,0,0,0,2,0,1,"DES14C3mpr",52.53842,-27.31742
1000,"1302187","DES",0.21941,0.00113,0.21943,0.21992,20.752,0.207,0.029,0.039,-0.863,0.332,20.957,0.053,0,0,0,0,2,0,1,"DES14C3gqv",52.16189,-27.14212
334,"ASASSN-14fa","SOUSA",0.02316,8.7E-4,0.02262,0.02315,15.63,0.274,-0.09,0.057,-1.939,0.263,15.74,0.046,0,0,0,0,0,0,1,"ASASSN-14fa",43.09608,-31.82167
607,"AT2016htm","FOUND",0.04289,8.8E-4,0.04265,0.04332,16.949,0.16,-0.078,0.033,-0.467,0.201,16.858,0.037,0,0,0,0,0,0,1,"AT2016htm",38.01092,-26.66589
1391,"1291794","DES",0.3951,0.00127,0.39512,0.3956,22.215,0.202,-0.014,0.038,-0.125,0.464,22.181,0.046,0,0,0,0,2,0,1,"DES15C2dyj",55.16933,-28.71185
1389,"1290779","DES",0.38949,0.00513,0.38951,0.39,22.291,0.19,-0.049,0.031,-0.738,0.383,22.277,0.037,0,0,0,0,2,0,1,"DES14C1eu",54.72325,-27.90507
864,"1303279","DES",0.1727,0.0011,0.17274,0.17315,20.015,0.15,-0.092,0.033,0.953,0.329,19.652,0.043,0,0,0,0,2,0,1,"DES14C1jkw",54.90679,-27.81302
1417,"1340454","DES",0.41995,0.00129,0.41997,0.42047,22.186,0.293,0.118,0.039,1.407,0.481,22.44,0.052,0,0,0,0,2,0,1,"DES15C1nhv",54.75391,-27.84315
996,"1304678","DES",0.21881,0.00113,0.21884,0.21927,20.889,0.246,-0.073,0.087,-1.541,0.603,20.938,0.127,0,0,0,0,2,0,1,"DES14C1ikl",54.87009,-27.64395
1481,"1306537","DES",0.47946,0.00515,0.47948,0.48,22.758,0.197,-0.086,0.036,1.121,0.458,22.429,0.053,0,0,0,0,2,0,1,"DES15C1ebo",55.041,-27.55919
1213,"460037","PS1MD",0.30251,0.00148,0.30254,0.303,21.636,0.223,-0.066,0.054,0.808,0.676,21.38,0.076,0,0,0,3,0,0,1,"[JSR2018] psc460037",54.72697,-27.54109
995,"1290816","DES",0.21845,0.00113,0.21848,0.21892,20.969,0.203,-0.003,0.027,1.263,0.224,20.846,0.032,0,0,0,0,2,0,1,"DES14C1es",54.17251,-27.84
1463,"1253039","DES",0.45346,0.00514,0.45347,0.454,22.633,0.142,-0.108,0.028,0.302,0.263,22.323,0.031,0,0,0,1,2,0,1,"DES13C1hwx",54.41859,-27.5274
1528,"1289656","DES",0.53942,0.00516,0.53944,0.54,23.081,0.243,-0.041,0.05,0.027,0.571,22.977,0.063,0,0,0,0,2,0,1,"DES15C1aww",54.30167,-27.35543
745,"100405","PS1MD",0.10294,0.00136,0.10298,0.1034,18.929,0.184,0.045,0.055,-0.942,0.364,19.182,0.084,0,0,0,3,0,0,1,"[JSR2018] psc100405",53.62855,-27.32058
1041,"110536","PS1MD",0.23472,0.00144,0.23475,0.2352,20.938,0.327,0.176,0.051,0.551,0.513,21.329,0.064,0,0,0,3,0,0,1,"[JSR2018] psc110536",54.33252,-26.90175
979,"1257366","DES",0.21134,0.00113,0.21137,0.21182,20.889,0.265,0.104,0.041,-0.16,0.443,21.197,0.053,0,0,0,1,2,0,1,"DES13C1ryv",53.89956,-26.96927
1314,"350606","PS1MD",0.34448,0.0015,0.3445,0.345,22.038,0.298,-0.021,0.063,-1.237,1.441,22.123,0.071,0,0,0,2,0,0,1,"PS1-12dh",54.20329,-26.76048
1419,"1306626","DES",0.42088,0.00129,0.4209,0.4214,22.365,0.174,-0.098,0.031,0.221,0.362,22.111,0.043,0,0,0,0,2,0,1,"DES15C1ebn",54.87728,-27.23899
1276,"1337687","DES",0.32868,0.00122,0.3287,0.32917,21.819,0.148,-0.135,0.025,0.951,0.151,21.386,0.03,0,0,0,0,2,0,1,"DES15C1mvy",55.04709,-26.97563
930,"1253920","DES",0.19553,0.00112,0.19556,0.19599,20.458,0.154,-0.099,0.028,-0.74,0.135,20.354,0.034,0,0,0,1,2,0,1,"DES13C1juw",54.62931,-27.04277
967,"1283373","DES",0.20751,0.00112,0.20754,0.20797,20.82,0.147,-0.06,0.033,-1.053,0.237,20.828,0.044,0,0,0,0,2,0,1,"DES15C1atm",54.94672,-26.73039
1522,"1337703","DES",0.53225,0.00137,0.53226,0.53281,22.729,0.22,-0.102,0.046,-1.037,0.465,22.617,0.054,0,0,0,0,2,0,1,"DES15C1mvx",54.88359,-26.72433
1371,"1299643","DES",0.37676,0.00125,0.37678,0.37727,22.163,0.152,-0.092,0.029,0.65,0.257,21.866,0.039,0,0,0,0,2,0,1,"DES14C1fkl",55.10263,-26.72208
1586,"1335868","DES",0.61941,0.00518,0.61942,0.62,23.442,0.274,-0.044,0.063,1.514,0.613,23.203,0.069,0,0,0,0,2,0,1,"DES15C1mhp",55.0891,-26.51267
1348,"1346137","DES",0.36325,0.00124,0.36326,0.36379,22.111,0.213,0.023,0.043,0.791,0.618,22.048,0.046,0,0,0,0,2,0,1,"DES15C1olp",53.25917,-26.85409
922,"440643","PS1MD",0.18952,0.01005,0.18955,0.19,20.509,0.237,-0.093,0.03,0.732,0.187,20.193,0.036,0,0,0,3,0,0,1,"[JSR2018] psc440643",53.60364,-26.77391
1059,"460064","PS1MD",0.24151,0.00144,0.24153,0.242,20.868,0.182,-0.072,0.028,0.829,0.279,20.596,0.032,0,0,0,3,0,0,1,"[JSR2018] psc460064",53.77421,-26.76494
1465,"1306360","DES",0.45477,0.00131,0.45478,0.45534,22.631,0.283,-0.004,0.052,-0.609,0.732,22.683,0.06,0,0,0,0,2,0,1,"DES15C1eat",53.67671,-26.48698
986,"110567","PS1MD",0.2144,0.00142,0.21442,0.2149,20.765,0.298,0.15,0.051,-1.013,0.473,21.316,0.06,0,0,0,3,0,0,1,"[JSR2018] psc110567",52.71315,-26.45998
1015,"550096","PS1MD",0.22449,0.00143,0.22451,0.225,20.692,0.244,0.016,0.066,1.205,0.525,20.573,0.1,0,0,0,3,0,0,1,"[JSR2018] psc550096",52.77663,-26.39792
302,"ASASSN-18da","CNIa0.02",0.0217,8.6E-4,0.02157,0.022,15.518,0.194,-0.134,0.029,1.187,0.137,15.067,0.036,0,0,0,0,0,0,1,"ASASSN-18da",52.31937,-23.97864
368,"2009D","CSP",0.02453,8.6E-4,0.02476,0.0251,15.755,0.16,-0.097,0.022,0.65,0.027,15.432,0.036,0,0,1,1,2,0,1,"SN 2009D",58.59512,-19.18172
369,"2009D","LOSS2",0.02453,8.6E-4,0.02476,0.0251,15.822,0.208,-0.088,0.041,1.045,0.411,15.462,0.074,0,0,1,1,2,0,1,"SN 2009D",58.59512,-19.18172
370,"2009D","CfA4p1",0.02453,8.6E-4,0.02476,0.0251,15.696,0.169,-0.071,0.03,0.425,0.118,15.462,0.047,0,0,1,1,2,0,1,"SN 2009D",58.59512,-19.18172
66,"2002fk","CfA3S",0.00719,8.5E-4,0.00668,0.00719,13.189,0.299,-0.11,0.025,0.093,0.032,12.946,0.036,0,0,0,0,0,0,1,"SN 2002fk",50.52379,-15.40089
67,"2002fk","LOSS1",0.00719,8.5E-4,0.00668,0.00719,13.211,0.299,-0.137,0.019,0.062,0.026,12.912,0.031,0,0,0,0,0,0,1,"SN 2002fk",50.52379,-15.40089
217,"ASASSN-16ip","FOUND",0.01678,8.5E-4,0.01632,0.01701,14.915,0.245,-0.02,0.034,-0.877,0.107,15.054,0.039,0,0,0,0,0,0,1,"ASASSN-16ip",36.84042,-23.92925
244,"2009le","CSP",0.01784,8.5E-4,0.01739,0.01815,15.041,0.245,0.065,0.022,0.916,0.172,15.078,0.024,0,0,1,1,2,0,1,"SN 2009le",32.32142,-23.41244
245,"2009le","CfA4p2",0.01784,8.5E-4,0.01739,0.01815,14.989,0.221,0.003,0.033,-0.019,0.122,15.005,0.038,0,0,1,1,2,0,1,"SN 2009le",32.32142,-23.41244
657,"2006ot","CSP",0.05202,8.9E-4,0.05232,0.0531,17.615,0.207,0.1,0.023,0.821,0.092,17.727,0.025,0,0,1,0,0,0,1,"SN 2006ot",33.77017,-20.76617
658,"2006ot","CfA3K",0.05202,8.9E-4,0.05232,0.0531,17.29,0.298,0.134,0.049,-1.136,0.454,17.778,0.039,0,0,1,0,0,0,1,"SN 2006ot",33.77017,-20.76617
659,"AT2016htn","FOUND",0.05222,8.9E-4,0.05229,0.05312,17.588,0.217,0.077,0.037,-0.151,0.35,17.8,0.044,0,0,0,0,0,0,1,"AT2016htn",32.87112,-16.51031
473,"AT2017lm","FOUND",0.03031,8.6E-4,0.03002,0.03064,16.301,0.215,-0.016,0.036,1.078,0.317,16.158,0.054,0,0,0,0,0,1,1,"AT2017lm",45.385,-15.01599
136,"2008R","CSP",0.01246,8.6E-4,0.0126,0.01321,14.576,0.264,0.014,0.026,-2.24,0.05,14.955,0.047,0,0,1,0,0,0,1,"SN 2008R",45.97375,-11.99428
478,"ASASSN-15uw","FOUND",0.03076,8.7E-4,0.03004,0.03081,16.355,0.211,0.046,0.034,-0.702,0.131,16.595,0.04,0,0,0,0,0,1,1,"ASASSN-15uw",38.89295,-6.06305
433,"2005eq","LOSS1",0.02823,8.6E-4,0.02831,0.02893,16.253,0.161,-0.01,0.025,1.509,0.089,16.0,0.048,1,0,1,1,2,0,1,"SN 2005eq",47.20546,-7.03325
434,"2005eq","CSP",0.02823,8.6E-4,0.02831,0.02893,16.303,0.158,-0.018,0.024,1.439,0.054,16.039,0.046,1,0,1,1,2,0,1,"SN 2005eq",47.20546,-7.03325
435,"2005eq","CfA3K",0.02823,8.6E-4,0.02831,0.02893,16.305,0.159,-0.022,0.029,1.308,0.076,16.051,0.05,1,0,1,1,2,0,1,"SN 2005eq",47.20546,-7.03325
775,"6406","SDSS",0.12393,9.4E-4,0.12377,0.12449,19.397,0.143,0.0,0.023,0.129,0.133,19.382,0.045,1,1,0,1,0,0,1,"SDSS-II SN 6406",46.0886,-1.06302
899,"1580","SDSS",0.18229,9.9E-4,0.18216,0.18293,20.273,0.147,-0.031,0.031,0.892,0.237,20.068,0.066,1,1,0,1,0,0,1,"SDSS-II SN 1580",45.3231,-0.64406
247,"2007as","CSP",0.01802,9.7E-4,0.01791,0.01757,15.013,0.233,0.017,0.03,-0.984,0.039,15.209,0.081,0,0,1,0,0,0,1,"SN 2007as",141.90004,-80.17756
188,"2008bc","CSP",0.01546,8.6E-4,0.01572,0.01509,14.78,0.225,-0.132,0.04,0.574,0.03,14.416,0.137,0,0,1,0,0,0,1,"SN 2008bc",144.63012,-63.97378
28,"2015F","SOUSA",0.00488,8.4E-4,0.00515,0.00476,12.194,0.447,0.044,0.054,-1.164,0.12,12.496,0.121,0,0,0,0,0,0,1,"SN 2015F",114.06567,-69.50639
29,"2015F","CSP",0.00488,8.4E-4,0.00515,0.00476,12.286,0.406,-0.069,0.033,-0.994,0.03,12.275,0.107,0,0,0,0,0,0,1,"SN 2015F",114.06567,-69.50639
546,"1992bg","LOWZ",0.03515,8.8E-4,0.03574,0.03525,16.641,0.21,-0.052,0.053,-0.453,0.122,16.579,0.11,1,0,0,0,0,0,1,"SN 1992bg",115.48562,-62.51944
314,"2008ia","CSP",0.02231,8.6E-4,0.02257,0.02194,15.672,0.168,-0.083,0.043,-1.247,0.048,15.67,0.133,0,0,1,0,0,0,1,"SN 2008ia",132.64646,-61.27794
644,"1993ag","LOWZ",0.04985,8.9E-4,0.05019,0.04909,17.387,0.243,0.047,0.05,-0.829,0.136,17.614,0.07,0,0,0,0,0,0,1,"SN 1993ag",150.89583,-35.46322
112,"2013E","SOUSA",0.01016,8.5E-4,0.01042,0.00936,13.526,0.348,0.008,0.049,0.36,0.253,13.501,0.068,0,0,0,0,0,0,1,"SN 2013E",150.023,-34.2337
698,"1993B","LOWZ",0.07023,9.0E-4,0.07076,0.0696,18.041,0.276,0.034,0.055,-0.323,0.163,18.21,0.066,0,0,0,0,0,0,1,"SN 1993B",158.71408,-34.44167
157,"2007cv","SOUSA",0.01386,8.6E-4,0.01361,0.01245,14.421,0.344,-0.006,0.047,-2.146,0.118,14.806,0.055,0,0,0,0,0,0,1,"SN 2007cv",159.43917,-27.0825
76,"2012hr","SOUSA",0.00814,8.4E-4,0.00788,0.00757,13.456,0.367,-0.048,0.044,-0.022,0.194,13.347,0.044,0,0,0,0,0,0,1,"SN 2012hr",95.41025,-59.71406
584,"2008O","CSP",0.03847,8.8E-4,0.0394,0.03889,16.972,0.31,0.252,0.027,-1.931,0.071,17.859,0.054,0,0,1,0,0,0,1,"SN 2008O",104.39358,-45.81231
506,"2008bq","CSP",0.03166,8.7E-4,0.03279,0.03232,16.475,0.176,0.013,0.025,0.36,0.04,16.452,0.055,0,0,1,1,2,0,1,"SN 2008bq",100.26046,-38.03861
118,"2004S","LOSS1",0.01042,8.4E-4,0.0098,0.0093,13.871,0.316,-0.006,0.032,-0.182,0.056,13.949,0.068,1,0,0,0,0,0,1,"SN 2004S",101.43125,-31.23125
663,"2006lu","CSP",0.05346,8.8E-4,0.05449,0.0534,17.61,0.131,-0.14,0.028,0.269,0.067,17.252,0.067,0,0,1,1,2,0,1,"SN 2006lu",138.82346,-25.60008
80,"1996Z","CfA1",0.00817,8.5E-4,0.00867,0.00757,13.193,0.49,0.207,0.034,-0.348,0.779,14.038,0.068,0,0,0,0,0,0,1,"SN 1996Z",144.18675,-21.14769
89,"2005am","LOSS1",0.00863,8.5E-4,0.00841,0.00733,13.121,0.337,0.003,0.027,-1.799,0.042,13.409,0.042,0,0,1,0,0,0,1,"SN 2005am",139.05196,-16.30444
90,"2005am","CSP",0.00863,8.5E-4,0.00841,0.00733,13.142,0.33,-0.023,0.025,-1.867,0.032,13.372,0.038,0,0,1,0,0,0,1,"SN 2005am",139.05196,-16.30444
91,"2005am","CfA3K",0.00863,8.5E-4,0.00841,0.00733,13.082,0.337,-0.003,0.029,-1.92,0.046,13.37,0.044,0,0,1,0,0,0,1,"SN 2005am",139.05196,-16.30444
632,"AT2017yk","FOUND",0.04691,8.9E-4,0.04764,0.04644,17.505,0.279,0.152,0.042,-0.599,0.566,17.98,0.052,0,0,0,0,0,1,1,"AT2017yk",146.13237,-12.30822
651,"2008hu","CSP",0.05052,8.9E-4,0.05071,0.04981,17.451,0.131,-0.049,0.028,-1.719,0.057,17.587,0.062,0,0,1,0,0,0,1,"SN 2008hu",122.3115,-18.65364
507,"ASASSN-16oz","FOUND",0.03192,0.00218,0.03207,0.031,16.206,0.275,-0.04,0.037,1.491,0.186,15.932,0.05,0,0,0,0,0,0,1,"ASASSN-16oz",135.05575,-13.63395
